staff_id,npi,first_name,last_name,job_code,job_title,credential,primary_facility_id,primary_unit_id,employment_type,fte,hire_date,termination_date,is_active
STF003428,1912918177,Scott,Richards,MD,Physician,MD,050201,050201-PEDS,1,1.0,2023-01-13,,1
STF003429,1041004880,Matthew,Ortiz,RN,Registered Nurse,RN,050201,050201-ED,1,1.0,2023-03-28,2025-11-06,0
STF003430,,Kayla,Scott,CNA,Certified Nursing Assistant,CNA,050201,050201-SICU,1,0.8,2023-12-16,,1
STF003431,1886130400,Matthew,Newman,MD,Physician,MD,050201,050201-SICU,1,0.8,2024-05-21,,1
STF003432,1226058100,Christine,Brown,RN,Registered Nurse,RN,050201,050201-PP,1,1.0,2018-10-13,,1
STF003433,,Teresa,Myers,CNA,Certified Nursing Assistant,CNA,050201,050201-LD,1,0.6,2024-06-02,,1
STF003434,1125981422,Amanda,York,RN,Registered Nurse,RN,050201,050201-ONC,1,0.6,2016-01-09,,1
STF003435,1327800751,Charles,Harris,RN,Registered Nurse,RN,050201,050201-LD,1,1.0,2025-03-28,,1
STF003436,1285526039,Kevin,Curry,RN,Registered Nurse,RN,050201,050201-LD,1,1.0,2018-11-17,,1
STF003437,1078069597,Jonathan,Brown,MD,Physician,MD,050201,050201-PEDS,1,0.8,2024-12-22,,1
STF003438,1714847731,Brian,Cruz,MD,Physician,MD,050201,050201-PSY,1,0.6,2023-10-10,,1
STF003439,,Deborah,Cantu,UC,Unit Clerk,,050201,050201-MICU,1,1.0,2024-01-07,,1
STF003440,1027128509,Robert,Martinez,RN,Registered Nurse,RN,050201,050201-SICU,1,0.6,2017-12-30,2025-08-12,0
STF003441,1543087041,Martha,Shepherd,RN,Registered Nurse,RN,050201,050201-OPC,1,0.8,2018-03-23,,1
STF003442,1946351875,Cody,Richardson,RN,Registered Nurse,RN,050201,050201-PP,1,0.6,2022-10-26,2026-01-23,0
STF003443,1483129666,Vicki,Keith,RN,Registered Nurse,RN,050201,050201-MICU,1,0.6,2023-11-16,,1
STF003444,1194868225,Angela,Vega,RN,Registered Nurse,RN,050201,050201-SICU,1,0.6,2015-12-16,,1
STF003445,1583430833,Ashley,Lowe,RN,Registered Nurse,RN,050201,050201-PP,1,1.0,2019-12-22,,1
STF003446,1443914322,Joanne,Harrell,MD,Physician,MD,050201,050201-OPC,1,1.0,2021-08-04,,1
STF003447,1653539624,Dennis,Hebert,RN,Registered Nurse,RN,050201,050201-ED,1,0.8,2015-07-25,,1
STF003448,,Angela,Davis,CNA,Certified Nursing Assistant,CNA,050201,050201-ASC,1,1.0,2023-08-29,,1
STF003449,1876998514,Anita,Brooks,RN,Registered Nurse,RN,050201,050201-PACU,1,0.9,2025-01-11,,1
STF003450,1250565945,Zachary,Martinez,MD,Physician,MD,050201,050201-SICU,1,1.0,2023-09-06,,1
STF003451,1217704305,Sheila,Porter,RN,Registered Nurse,RN,050201,050201-ED,1,0.6,2022-06-12,,1
STF003452,1790917081,Daniel,Perry,RN,Registered Nurse,RN,050201,050201-CVICU,1,0.9,2021-01-09,,1
STF003453,,Dalton,Johnston,PharmTech,Pharmacy Technician,CPhT,050201,050201-ONC,1,1.0,2026-06-25,,1
STF003454,1178873757,Shane,Mccarthy,LPN,Licensed Practical Nurse,LPN,050201,050201-PSY,1,1.0,2016-07-10,,1
STF003455,1985760853,Robert,Jenkins,RN,Registered Nurse,RN,050201,050201-OPC,1,1.0,2024-11-09,,1
STF003456,,Sheila,Rios,UC,Unit Clerk,,050201,050201-LD,1,0.9,2024-01-23,2025-11-02,0
STF003457,1857394475,Andrew,Terry,RN,Registered Nurse,RN,050201,050201-PP,1,0.6,2023-09-21,,1
STF003458,,Jeffrey,Reid,PharmTech,Pharmacy Technician,CPhT,050201,050201-ONC,1,0.8,2015-08-31,,1
STF003459,1849582617,Tiffany,Williams,PA,Physician Assistant,PA-C,050201,050201-MICU,1,1.0,2017-11-27,,1
STF003460,1515283046,Timothy,Robinson,PA,Physician Assistant,PA-C,050201,050201-PEDS,1,0.9,2025-12-10,,1
STF003461,1566407361,Matthew,Evans,MD,Physician,MD,050201,050201-PACU,1,0.6,2025-10-08,,1
STF003462,,Jacob,Kelley,CNA,Certified Nursing Assistant,CNA,050201,050201-PEDS,1,1.0,2022-05-04,,1
STF003463,1471014791,Jason,Riggs,RN,Registered Nurse,RN,050201,050201-ASC,1,0.6,2022-08-04,,1
STF003464,1457467875,Cynthia,Flores,MD,Physician,MD,050201,050201-ASC,1,1.0,2022-11-13,,1
STF003465,1727823296,Jennifer,Rogers,LPN,Licensed Practical Nurse,LPN,050201,050201-MICU,1,1.0,2023-11-08,,1
STF003466,1075008981,Mark,Stevens,RN,Registered Nurse,RN,050201,050201-ED,1,0.8,2021-04-03,,1
STF003467,1107977108,Lynn,Dominguez,MD,Physician,MD,050201,050201-OPC,1,1.0,2016-05-06,,1
STF003468,1205935193,Christopher,Mitchell,RN,Registered Nurse,RN,050201,050201-OPC,2,1.0,2020-12-28,,1
STF003469,1003148674,Howard,Hensley,RN,Registered Nurse,RN,050201,050201-ONC,1,1.0,2019-02-08,,1
STF003470,,Pamela,Nielsen,CNA,Certified Nursing Assistant,CNA,050201,050201-MICU,1,1.0,2020-01-21,,1
STF003471,,Justin,Rice,UC,Unit Clerk,,050201,050201-OPC,1,1.0,2018-05-10,,1
STF003472,,Justin,Norman,CNA,Certified Nursing Assistant,CNA,050201,050201-SDU,1,1.0,2019-09-30,,1
STF003473,1605363593,David,Kelly,RN,Registered Nurse,RN,050201,050201-LD,1,1.0,2016-10-18,2026-03-03,0
STF003474,1920680210,John,Moreno,MD,Physician,MD,050201,050201-PEDS,1,0.9,2025-07-01,,1
STF003475,1283983091,Angelica,Andrade,RN,Registered Nurse,RN,050201,050201-ONC,1,0.8,2022-04-05,,1
STF003476,1561636083,Michael,Nelson,RN,Registered Nurse,RN,050201,050201-MS,1,1.0,2022-12-07,,1
STF003477,1307993036,Michael,Smith,RN,Registered Nurse,RN,050201,050201-ED,1,0.8,2024-09-18,,1
STF003478,1342939710,Mathew,Fox,RN,Registered Nurse,RN,050201,050201-PEDS,1,1.0,2020-09-15,,1
STF003479,1403797272,Melissa,Lewis,RN,Registered Nurse,RN,050201,050201-ASC,1,0.6,2015-05-23,,1
STF003480,1386313276,Jamie,Harvey,PA,Physician Assistant,PA-C,050201,050201-MICU,1,1.0,2020-04-06,,1
STF003481,1992065425,Dustin,Jackson,MD,Physician,MD,050201,050201-OPC,1,0.6,2019-01-15,,1
STF003482,,Jeffrey,Ali,RT,Respiratory Therapist,RRT,050201,050201-CVICU,1,0.8,2024-09-28,,1
STF003483,1295117245,Dawn,Garcia,RN,Registered Nurse,RN,050201,050201-SICU,2,1.0,2023-10-07,,1
STF003484,1293488620,Erin,Anderson,MD,Physician,MD,050201,050201-ED,2,1.0,2025-07-25,,1
STF003485,1734798213,Dustin,Mcdaniel,RN,Registered Nurse,RN,050201,050201-PSY,1,0.6,2020-07-24,,1
STF003486,1316379407,Matthew,Patrick,MD,Physician,MD,050201,050201-ASC,1,0.6,2023-01-20,,1
STF003487,1928324611,Grant,Kennedy,RN,Registered Nurse,RN,050201,050201-MS,1,1.0,2025-01-12,,1
STF003488,1493777814,Troy,Koch,RPh,Pharmacist,PharmD,050201,050201-SICU,1,1.0,2025-10-16,2025-11-10,0
STF003489,1459695285,Danielle,Sanchez,RN,Registered Nurse,RN,050201,050201-ASC,1,0.6,2024-05-30,,1
STF003490,1941182356,Jamie,Orr,RN,Registered Nurse,RN,050201,050201-SICU,2,0.8,2019-03-26,,1
STF003491,,Jeremy,Owen,PharmTech,Pharmacy Technician,CPhT,050201,050201-OPC,1,1.0,2020-11-21,,1
STF003492,1505502083,Hannah,Chambers,RN,Registered Nurse,RN,050201,050201-ED,1,1.0,2024-10-08,,1
STF003493,,Kaitlin,Thomas,PharmTech,Pharmacy Technician,CPhT,050201,050201-TELE,1,0.9,2016-03-29,,1
STF003494,,Karl,Taylor,CNA,Certified Nursing Assistant,CNA,050201,050201-PEDS,1,1.0,2026-06-10,,1
STF003495,1327625566,Denise,Gonzalez,RN,Registered Nurse,RN,050201,050201-PEDS,1,1.0,2017-07-01,2026-05-21,0
STF003496,1534376810,Tyrone,Hudson,RN,Registered Nurse,RN,050201,050201-SDU,1,0.9,2017-05-21,,1
STF003497,1517474467,Ashley,Silva,RN,Registered Nurse,RN,050201,050201-SDU,1,0.9,2016-01-30,,1
STF003498,1785569741,Stephanie,Coleman,RN,Registered Nurse,RN,050201,050201-LD,1,1.0,2019-07-02,,1
STF003499,,Barbara,Beck,CNA,Certified Nursing Assistant,CNA,050201,050201-PP,1,0.8,2025-06-18,,1
STF003500,,Lisa,Santiago,CNA,Certified Nursing Assistant,CNA,050201,050201-LD,1,0.8,2025-07-08,,1
STF003501,,Kevin,Miller,UC,Unit Clerk,,050201,050201-PEDS,1,0.8,2023-02-13,,1
STF003502,1356475150,Yolanda,Dunn,LPN,Licensed Practical Nurse,LPN,050201,050201-MICU,1,1.0,2016-01-15,,1
STF003503,1167575117,Brian,Robinson,RN,Registered Nurse,RN,050201,050201-PACU,1,0.9,2021-01-24,,1
STF003504,,Ashlee,Washington,CNA,Certified Nursing Assistant,CNA,050201,050201-PSY,1,0.9,2015-12-29,,1
STF003505,,Charles,Erickson,CNA,Certified Nursing Assistant,CNA,050201,050201-MICU,1,1.0,2020-03-23,,1
STF003506,1687533057,Michelle,Leon,RN,Registered Nurse,RN,050201,050201-SDU,1,1.0,2019-11-12,,1
STF003507,1892578218,Aaron,Jones,RN,Registered Nurse,RN,050201,050201-OPC,1,1.0,2021-02-18,,1
STF003508,,Brittany,Gardner,RT,Respiratory Therapist,RRT,050201,050201-OPC,2,1.0,2022-03-07,,1
STF003509,1572387787,Tonya,Simpson,RN,Registered Nurse,RN,050201,050201-PP,1,0.8,2020-01-07,,1
STF003510,1555941750,Elizabeth,Lee,RN,Registered Nurse,RN,050201,050201-SDU,1,1.0,2020-10-20,,1
STF003511,,Lisa,Pierce,CNA,Certified Nursing Assistant,CNA,050201,050201-MICU,1,1.0,2016-03-01,,1
STF003512,1490717793,Shannon,Wilson,RN,Registered Nurse,RN,050201,050201-PSY,1,1.0,2019-06-29,,1
STF003513,,Christina,Baxter,RT,Respiratory Therapist,RRT,050201,050201-PP,1,1.0,2022-06-27,,1
STF003514,1899936893,David,Rivera,MD,Physician,MD,050201,050201-CVICU,1,0.6,2019-12-15,,1
STF003515,1958682589,Amanda,Parks,RN,Registered Nurse,RN,050201,050201-ONC,1,0.8,2024-01-19,,1
STF003516,1218593866,Elizabeth,Holmes,RPh,Pharmacist,PharmD,050201,050201-LD,1,0.9,2015-09-07,,1
STF003517,,Christy,Mercer,RT,Respiratory Therapist,RRT,050201,050201-PACU,1,1.0,2017-08-09,,1
STF003518,1093035756,Brian,Combs,MD,Physician,MD,050201,050201-MS,1,1.0,2022-12-20,,1
STF003519,1148311551,Stacey,Sims,MD,Physician,MD,050201,050201-CVICU,1,0.9,2018-10-28,,1
STF003520,1268972522,Mark,Berry,RN,Registered Nurse,RN,050201,050201-SDU,1,0.6,2022-11-27,,1
STF003521,,Brandon,Rodriguez,UC,Unit Clerk,,050201,050201-MS,1,0.9,2024-09-19,,1
STF003522,1674881198,Xavier,Saunders,RN,Registered Nurse,RN,050201,050201-SICU,2,0.8,2016-10-18,,1
STF003523,1370673299,Ashley,Smith,NP,Nurse Practitioner,NP,050201,050201-ED,1,1.0,2015-04-21,,1
STF003524,1556154295,Jesse,Henson,RN,Registered Nurse,RN,050201,050201-PSY,1,1.0,2018-07-05,,1
STF003525,,Stephanie,Duran,CNA,Certified Nursing Assistant,CNA,050201,050201-ONC,1,0.8,2016-04-27,,1
STF003526,1528230714,Joe,Harris,MD,Physician,MD,050201,050201-PSY,1,1.0,2025-09-24,,1
STF003527,1056376926,Cindy,Turner,RN,Registered Nurse,RN,050201,050201-SDU,1,1.0,2019-10-18,,1
STF003528,,Joel,Morales,RT,Respiratory Therapist,RRT,050201,050201-PP,1,0.6,2019-04-06,,1
STF003529,,Micheal,Perkins,CNA,Certified Nursing Assistant,CNA,050201,050201-TELE,1,1.0,2016-03-14,,1
STF003530,1266599575,Cathy,Palmer,RN,Registered Nurse,RN,050201,050201-SICU,1,0.9,2025-12-25,,1
STF003531,1849622775,Robert,Valentine,RN,Registered Nurse,RN,050201,050201-ED,1,0.6,2019-12-01,,1
STF003532,1934331112,Michael,Alvarez,NP,Nurse Practitioner,NP,050201,050201-ASC,1,0.9,2023-08-05,,1
STF003533,1644181771,Cassidy,Velasquez,LPN,Licensed Practical Nurse,LPN,050201,050201-SDU,2,0.6,2021-07-10,,1
STF003534,1903271002,Aaron,Compton,RN,Registered Nurse,RN,050201,050201-PACU,1,1.0,2017-02-19,,1
STF003535,1482149721,David,Bennett,RN,Registered Nurse,RN,050201,050201-MS,1,1.0,2019-10-31,2026-07-03,0
STF003536,,William,Johnson,RT,Respiratory Therapist,RRT,050201,050201-PSY,1,0.9,2019-12-29,,1
STF003537,1778099875,Robert,Robinson,LPN,Licensed Practical Nurse,LPN,050201,050201-SICU,1,1.0,2017-01-19,2025-09-17,0
STF003538,1467306420,Thomas,Patterson,NP,Nurse Practitioner,NP,050201,050201-OPC,1,0.6,2026-01-26,,1
STF003539,1917068313,Justin,May,MD,Physician,MD,050201,050201-ONC,1,0.8,2024-01-14,,1
STF003540,1788892654,Lisa,Barnes,PA,Physician Assistant,PA-C,050201,050201-ONC,1,0.8,2019-09-11,,1
STF003541,1415311688,Christopher,Russell,MD,Physician,MD,050201,050201-LD,1,0.6,2025-11-05,,1
STF003542,1778640396,Stephanie,Farrell,RN,Registered Nurse,RN,050201,050201-ASC,1,0.8,2021-11-19,,1
STF003543,1055377760,Susan,Harris,RN,Registered Nurse,RN,050201,050201-MICU,2,1.0,2017-05-16,,1
STF003544,,Ronald,Marks,CNA,Certified Nursing Assistant,CNA,050201,050201-SDU,1,0.8,2024-10-21,,1
STF003545,1490398292,Sharon,Garcia,RN,Registered Nurse,RN,050201,050201-SDU,2,0.6,2015-05-10,,1
STF003546,1663623860,Deborah,Hanna,LPN,Licensed Practical Nurse,LPN,050201,050201-MS,1,0.6,2017-03-15,,1
STF003547,1401351443,Jason,Lambert,LPN,Licensed Practical Nurse,LPN,050201,050201-ED,2,1.0,2015-12-30,,1
STF003548,1130219414,Ana,Dunlap,RN,Registered Nurse,RN,050201,050201-TELE,1,1.0,2025-09-21,,1
STF003549,1199974009,Mary,Green,PA,Physician Assistant,PA-C,050201,050201-MICU,2,1.0,2017-03-03,,1
STF003550,1840897438,Jason,Mayer,RN,Registered Nurse,RN,050201,050201-CVICU,1,0.8,2022-09-06,2026-03-24,0
STF003551,1302965071,Cynthia,Newman,RN,Registered Nurse,RN,050201,050201-PSY,2,0.6,2016-11-30,,1
STF003552,1650738062,Donna,Stafford,RN,Registered Nurse,RN,050201,050201-PACU,1,1.0,2020-11-19,,1
STF003553,,Katherine,Nelson,CNA,Certified Nursing Assistant,CNA,050201,050201-ASC,1,0.9,2025-10-28,,1
STF003554,1903336941,Rebecca,Clark,RN,Registered Nurse,RN,050201,050201-CVICU,1,1.0,2018-01-05,,1
STF003555,,Jose,Stafford,UC,Unit Clerk,,050201,050201-TELE,1,1.0,2016-05-01,2025-12-04,0
STF003556,,Kristy,Miller,CNA,Certified Nursing Assistant,CNA,050201,050201-SDU,1,0.8,2021-06-11,,1
STF003557,1853472825,Garrett,Martin,MD,Physician,MD,050201,050201-PEDS,1,0.6,2020-05-15,,1
STF003558,,Jennifer,Hernandez,CNA,Certified Nursing Assistant,CNA,050201,050201-OPC,1,0.9,2020-06-13,,1
STF003559,1353500490,Aaron,Lewis,RN,Registered Nurse,RN,050201,050201-LD,1,1.0,2021-08-16,,1
STF003560,1592469163,Mark,Schaefer,NP,Nurse Practitioner,NP,050201,050201-OPC,1,0.6,2020-11-03,,1
STF003561,1473761034,Patricia,Barry,MD,Physician,MD,050201,050201-ED,1,1.0,2017-02-26,,1
STF003562,,Kenneth,Morrison,PharmTech,Pharmacy Technician,CPhT,050201,050201-MS,1,1.0,2024-04-14,,1
STF003563,1515036568,Joseph,Arias,RN,Registered Nurse,RN,050201,050201-OPC,2,0.9,2015-02-26,,1
STF003564,,Adam,Freeman,CNA,Certified Nursing Assistant,CNA,050201,050201-MICU,1,1.0,2019-07-24,,1
STF003565,1261357659,Jacqueline,Kemp,LPN,Licensed Practical Nurse,LPN,050201,050201-SICU,2,0.9,2023-02-02,,1
STF003566,1186269821,Sharon,Campbell,RN,Registered Nurse,RN,050201,050201-ED,1,1.0,2023-12-18,,1
STF003567,,Eric,Alexander,CNA,Certified Nursing Assistant,CNA,050201,050201-PEDS,1,0.9,2019-06-02,,1
STF003568,,Michelle,Frye,CNA,Certified Nursing Assistant,CNA,050201,050201-MICU,1,1.0,2025-04-05,,1
STF003569,,Kevin,Carter,CNA,Certified Nursing Assistant,CNA,050201,050201-MS,1,1.0,2024-05-20,,1
STF003570,1366179001,Holly,Glass,RN,Registered Nurse,RN,050201,050201-TELE,1,1.0,2023-08-30,,1
STF003571,1281702006,Marie,Simmons,RN,Registered Nurse,RN,050201,050201-ASC,1,0.9,2018-10-19,,1
STF003572,1086664981,Linda,Cooper,RN,Registered Nurse,RN,050201,050201-ONC,1,1.0,2021-10-10,,1
STF003573,1048382885,Sarah,Cain,RN,Registered Nurse,RN,050201,050201-LD,1,0.6,2016-09-19,,1
STF003574,,Beth,King,RT,Respiratory Therapist,RRT,050201,050201-ONC,1,1.0,2018-03-11,2025-10-07,0
STF003575,,Laura,Wang,PharmTech,Pharmacy Technician,CPhT,050201,050201-OPC,1,0.9,2015-09-30,,1
STF003576,1052211504,Stephanie,Taylor,LPN,Licensed Practical Nurse,LPN,050201,050201-MS,1,1.0,2017-02-03,,1
STF003577,1589547045,Carol,Brewer,RN,Registered Nurse,RN,050201,050201-ONC,1,0.8,2019-11-07,,1
STF003578,1309819021,Krystal,Walker,RN,Registered Nurse,RN,050201,050201-SDU,1,0.9,2022-09-04,,1
STF003579,,Mitchell,Baxter,PharmTech,Pharmacy Technician,CPhT,050201,050201-SDU,1,0.6,2016-08-22,,1
STF003580,1635357682,Miguel,Shepherd,RN,Registered Nurse,RN,050201,050201-PACU,1,0.9,2016-05-09,,1
STF003581,1005899784,Thomas,Palmer,RN,Registered Nurse,RN,050201,050201-ONC,1,1.0,2016-02-03,,1
STF003582,1639605060,John,Gilmore,LPN,Licensed Practical Nurse,LPN,050201,050201-ONC,1,0.8,2016-03-17,,1
STF003583,1613942626,John,Benton,RN,Registered Nurse,RN,050201,050201-PSY,1,0.6,2017-11-28,,1
STF003584,1606183185,Katherine,Bowman,MD,Physician,MD,050201,050201-OPC,2,1.0,2017-10-26,2025-09-06,0
STF003585,1823025743,Heidi,Baxter,LPN,Licensed Practical Nurse,LPN,050201,050201-PACU,1,0.9,2019-05-17,,1
STF003586,,Scott,Chan,CNA,Certified Nursing Assistant,CNA,050201,050201-LD,1,0.9,2019-08-13,,1
STF003587,1520465203,Jasmine,Jenkins,RN,Registered Nurse,RN,050201,050201-PEDS,1,1.0,2020-02-16,,1
STF003588,1811394387,Lauren,Lopez,MD,Physician,MD,050201,050201-PACU,1,1.0,2021-06-29,,1
STF003589,1657986778,Aaron,Henry,PA,Physician Assistant,PA-C,050201,050201-MICU,1,0.6,2023-01-27,,1
STF003590,1208474198,Diana,Wolf,RN,Registered Nurse,RN,050201,050201-PSY,2,1.0,2021-11-09,,1
STF003591,1451495779,Jacob,Galvan,RN,Registered Nurse,RN,050201,050201-SDU,1,0.9,2025-10-21,,1
STF003592,1377384243,Angela,King,RN,Registered Nurse,RN,050201,050201-PACU,1,0.8,2015-06-20,2026-02-05,0
STF003593,1752250358,Stephen,Bell,RN,Registered Nurse,RN,050201,050201-PEDS,1,0.6,2025-07-05,,1
STF003594,1528589816,Howard,Riley,RN,Registered Nurse,RN,050201,050201-CVICU,1,0.8,2022-10-03,,1
STF003595,1425207803,Jill,Johnson,RN,Registered Nurse,RN,050201,050201-OPC,1,1.0,2022-11-04,,1
STF003596,1582453214,Michael,Warner,PA,Physician Assistant,PA-C,050201,050201-PEDS,1,0.6,2015-05-14,,1
STF003597,,Katherine,Wyatt,UC,Unit Clerk,,050201,050201-TELE,2,0.6,2018-02-04,,1
STF003598,1272909217,Donald,Thompson,RN,Registered Nurse,RN,050201,050201-TELE,1,1.0,2016-01-02,,1
STF003599,1451250701,Nicholas,Johnson,RN,Registered Nurse,RN,050201,050201-PACU,1,1.0,2018-01-02,,1
STF003600,1337014291,Jordan,Gonzalez,LPN,Licensed Practical Nurse,LPN,050201,050201-PP,2,1.0,2016-02-08,,1
STF003601,1935445891,Shirley,Anderson,RN,Registered Nurse,RN,050201,050201-MS,1,0.9,2024-10-22,,1
STF003602,,Kevin,Wong,CNA,Certified Nursing Assistant,CNA,050201,050201-ONC,1,0.8,2016-09-11,,1
STF003603,1855059838,Ashlee,Wells,RN,Registered Nurse,RN,050201,050201-PSY,1,0.8,2024-08-02,,1
STF003604,1046697804,Melissa,Lucas,RN,Registered Nurse,RN,050201,050201-MS,1,1.0,2021-03-29,,1
STF003605,,Michael,Rollins,CNA,Certified Nursing Assistant,CNA,050201,050201-MICU,1,0.8,2018-05-27,,1
STF003606,,Kathleen,Fox,RT,Respiratory Therapist,RRT,050201,050201-SICU,1,1.0,2015-09-24,,1
STF003607,1040429424,Steve,Sanders,RPh,Pharmacist,PharmD,050201,050201-SDU,2,1.0,2016-12-28,,1
STF003608,,Aaron,Solis,PharmTech,Pharmacy Technician,CPhT,050201,050201-TELE,2,0.8,2016-10-01,,1
STF003609,,Brett,Hill,CNA,Certified Nursing Assistant,CNA,050201,050201-LD,1,0.6,2019-01-29,,1
STF003610,1569601983,Jessica,Richards,RN,Registered Nurse,RN,050201,050201-OPC,1,0.6,2015-02-26,,1
STF003611,,John,Howell,RT,Respiratory Therapist,RRT,050201,050201-OPC,2,0.6,2022-04-09,,1
STF003612,1869843474,Jonathan,Arnold,RN,Registered Nurse,RN,050201,050201-ED,1,0.6,2018-04-22,,1
STF003613,1133057447,Anna,Gaines,RN,Registered Nurse,RN,050201,050201-MS,2,1.0,2015-11-21,,1
STF003614,1700925023,Nicholas,Jackson,RN,Registered Nurse,RN,050201,050201-OPC,1,1.0,2024-11-05,,1
STF003615,1844350213,Dana,Wallace,RN,Registered Nurse,RN,050201,050201-SICU,1,0.9,2025-01-23,2026-04-04,0
STF003616,,Benjamin,Moore,RT,Respiratory Therapist,RRT,050201,050201-PSY,1,1.0,2024-09-11,,1
STF003617,1019832549,Ricardo,Robertson,NP,Nurse Practitioner,NP,050201,050201-ASC,2,1.0,2020-05-19,,1
STF003618,1854185005,Robert,Olson,RN,Registered Nurse,RN,050201,050201-SDU,1,0.6,2017-03-30,,1
STF003619,,Jasmine,Copeland,RT,Respiratory Therapist,RRT,050201,050201-LD,1,1.0,2020-08-26,,1
STF003620,1934158224,Benjamin,Hammond,RPh,Pharmacist,PharmD,050201,050201-OPC,1,1.0,2020-07-23,,1
STF003621,1286942073,Heidi,Lindsey,LPN,Licensed Practical Nurse,LPN,050201,050201-LD,1,0.8,2020-04-05,,1
STF003622,1238534992,Trevor,Boone,RN,Registered Nurse,RN,050201,050201-ED,1,1.0,2020-06-09,,1
STF003623,1488644801,Ashley,Clark,MD,Physician,MD,050201,050201-SDU,1,1.0,2016-07-12,,1
STF003624,1518197661,Richard,Sampson,RN,Registered Nurse,RN,050201,050201-TELE,1,0.8,2024-10-18,,1
STF003625,1190735298,Alejandro,Jackson,RN,Registered Nurse,RN,050201,050201-ONC,1,0.8,2018-07-21,2026-03-13,0
STF003626,,Howard,Chapman,UC,Unit Clerk,,050201,050201-SICU,1,0.8,2019-05-01,,1
STF003627,1234950287,Susan,Montes,MD,Physician,MD,050201,050201-MS,1,1.0,2023-09-05,,1
STF003628,1687388014,Danielle,Becker,MD,Physician,MD,050201,050201-LD,1,0.9,2016-05-22,,1
STF003629,1949797106,Donna,Brown,LPN,Licensed Practical Nurse,LPN,050201,050201-LD,2,0.9,2025-08-01,,1
STF003630,1287731370,Kenneth,Garrett,RN,Registered Nurse,RN,050201,050201-PP,1,0.6,2023-12-20,,1
STF003631,,Jennifer,Peterson,CNA,Certified Nursing Assistant,CNA,050201,050201-ONC,1,1.0,2018-11-08,,1
STF003632,1284823654,John,Holland,RN,Registered Nurse,RN,050201,050201-LD,1,1.0,2016-03-07,,1
STF003633,,Robert,Fisher,RT,Respiratory Therapist,RRT,050201,050201-PP,1,0.6,2019-06-19,,1
STF003634,1521967103,Bernard,Patel,MD,Physician,MD,050201,050201-LD,1,1.0,2023-01-18,,1
STF003635,1115265490,Leroy,Williams,RN,Registered Nurse,RN,050201,050201-ED,1,1.0,2025-08-23,,1
STF003636,,Edward,Booker,CNA,Certified Nursing Assistant,CNA,050201,050201-PACU,1,0.8,2023-06-13,,1
STF003637,,Lisa,Horn,UC,Unit Clerk,,050201,050201-LD,1,0.9,2026-05-18,,1
STF003638,1461082112,Yvonne,Wilson,MD,Physician,MD,050201,050201-ED,2,1.0,2022-08-23,2026-06-27,0
STF003639,,Richard,Davis,CNA,Certified Nursing Assistant,CNA,050201,050201-OPC,1,1.0,2024-05-31,2025-12-06,0
STF003640,1554129246,Emily,Holmes,RN,Registered Nurse,RN,050201,050201-PSY,1,0.6,2016-11-25,,1
STF003641,,Joseph,Wheeler,CNA,Certified Nursing Assistant,CNA,050201,050201-ASC,1,0.6,2018-02-28,,1
STF003642,,Brandon,Hill,CNA,Certified Nursing Assistant,CNA,050201,050201-TELE,1,1.0,2026-03-28,,1
STF003643,1171270985,Michelle,Smith,NP,Nurse Practitioner,NP,050201,050201-PP,1,1.0,2019-08-10,,1
STF003644,1890906773,Angela,Vargas,NP,Nurse Practitioner,NP,050201,050201-SDU,1,1.0,2015-07-17,,1
STF003645,1582760340,Steve,Cross,RN,Registered Nurse,RN,050201,050201-PACU,1,0.6,2015-08-25,,1
STF003646,1307509759,Jessica,Morris,RN,Registered Nurse,RN,050201,050201-PSY,1,1.0,2023-10-21,2026-03-31,0
STF003647,1197515682,Ashley,Kline,RN,Registered Nurse,RN,050201,050201-MS,1,0.6,2018-12-31,,1
STF003648,1306280667,Barbara,Fitzgerald,RN,Registered Nurse,RN,050201,050201-PSY,1,1.0,2026-02-08,2026-07-03,0
STF003649,,Jason,Hernandez,CNA,Certified Nursing Assistant,CNA,050201,050201-OPC,1,0.6,2020-07-18,,1
STF003650,1307942573,Valerie,Ross,RN,Registered Nurse,RN,050201,050201-ED,1,0.6,2018-05-11,,1
STF003651,,Lisa,Gould,CNA,Certified Nursing Assistant,CNA,050201,050201-TELE,1,0.6,2016-08-04,,1
STF003652,1265653998,Brittany,Anthony,RPh,Pharmacist,PharmD,050201,050201-ONC,1,1.0,2019-03-24,,1
STF003653,,William,Gonzalez,RT,Respiratory Therapist,RRT,050201,050201-MS,1,1.0,2016-08-01,,1
STF003654,1538848471,Michael,Porter,LPN,Licensed Practical Nurse,LPN,050201,050201-CVICU,1,1.0,2026-01-29,,1
STF003655,,Allison,Mcclure,PharmTech,Pharmacy Technician,CPhT,050201,050201-CVICU,1,1.0,2025-10-22,,1
STF003656,1243621591,Andrew,Campbell,PA,Physician Assistant,PA-C,050201,050201-ONC,1,1.0,2022-06-01,,1
